Episode,Total Rewards,Experience,Priority,Decay Rate,Exploration Rate,Convergence Speed
251,9.0,9,0.03807234765938848,5.166420632837861e-55,0.0820849986238988,9.0
252,12.0,12,0.06698437064841553,3.1335925147881087e-55,0.08126823924089167,12.0
253,16.0,16,0.12900580876058498,1.9006199352650016e-55,0.08045960674953244,16.0
254,9.0,9,0.07366256437171853,1.152784263199264e-55,0.07965902028589801,9.0
255,9.0,9,0.08876716637622539,6.991989996645917e-56,0.07886639979067495,9.0
256,9.0,9,0.13382387197772078,4.240856305369782e-56,0.07808166600115313,9.0
257,17.0,17,0.05257501831374222,2.572209372642415e-56,0.07730474044329974,17.0
258,22.0,22,0.0921142990824009,1.560123847707823e-56,0.07653554542391151,22.0
259,14.0,14,0.11006452028115521,9.462629465836378e-57,0.07577400402284548,14.0
260,13.0,13,0.07370242182578439,5.739374892529943e-57,0.07502004008532698,13.0
261,9.0,9,0.126096144755402,3.4811068399043105e-57,0.07427357821433388,9.0
262,28.0,28,0.09479782161023,2.111398028137322e-57,0.0735345437630571,28.0
263,13.0,13,0.08684146000597256,1.2806276389220833e-57,0.07280286282743559,13.0
264,18.0,18,0.06131181383139579,7.767399266816433e-58,0.0720784622387661,18.0
265,14.0,14,0.12309893555607494,4.7111658015535965e-58,0.07136126955638605,14.0
266,10.0,10,0.03537673838258537,2.8574665016319002e-58,0.0706512130604296,10.0
267,13.0,13,0.13762711491173982,1.733141042341547e-58,0.06994822174465536,13.0
268,19.0,19,0.13490838768299976,1.0512031797864597e-58,0.069252225309346,19.0
269,12.0,12,0.05860825040227285,6.375869581278994e-59,0.06856315415427791,12.0
270,17.0,17,0.08284634178600887,3.86716038337486e-59,0.06788093937176144,17.0
271,32.0,32,0.08715559960377886,2.3455513385429143e-59,0.06720551273974976,32.0
272,13.0,13,0.13632851835790602,1.4226488007562842e-59,0.06653680671501686,13.0
273,9.0,9,0.05892737624774327,8.628801156620959e-60,0.06587475442640295,9.0
274,11.0,11,0.09116268293787116,5.233632458054444e-60,0.06521928966812753,11.0
275,10.0,10,0.06476526728164589,3.1743585474772134e-60,0.06457034689316847,10.0
276,22.0,22,0.040908796386521194,1.925345783965791e-60,0.06392786120670757,22.0
277,11.0,11,0.0897389573499498,1.1677812485237086e-60,0.0632917683596407,11.0
278,19.0,19,0.09282869590055588,7.082951310671277e-61,0.06266200474215315,19.0
279,39.0,39,0.06454596804979003,4.2960271311739114e-61,0.06203850737735829,39.0
280,13.0,13,0.08122622818772487,2.6056721700142844e-61,0.06142121391500013,13.0
281,22.0,22,0.08291548476540794,1.580420060273613e-61,0.06081006262521795,22.0
282,19.0,19,0.057339049974580315,9.585732217808344e-62,0.06020499239237354,19.0
283,10.0,10,0.07110617653432104,5.814040485895939e-62,0.05960594270893937,10.0
284,10.0,10,0.11001319100571055,3.5263938115064237e-62,0.05901285366944784,10.0
285,16.0,16,0.012280080763463163,2.138865964899539e-62,0.05842566596450083,16.0
286,14.0,14,0.07460540424791388,1.2972877847274156e-62,0.057844320874838456,14.0
287,8.0,8,0.0608205824173235,7.868448159078602e-63,0.05726876026546736,8.0
288,18.0,18,0.045842569227488875,4.7724550528406004e-63,0.0566989265798469,18.0
289,18.0,18,0.05601252763887296,2.8946403116483003e-63,0.056134762834133725,18.0
290,21.0,21,0.07945864101300826,1.7556880978548265e-63,0.05557621261148306,21.0
291,8.0,8,0.09707853219384341,1.0648786602415064e-63,0.05502322005640723,8.0
292,17.0,17,0.06621801399745146,6.458815563101861e-64,0.05447572986918986,17.0
293,11.0,11,0.010978741245613212,3.917469664450395e-64,0.05393368730035602,11.0
294,21.0,21,0.09823736351157988,2.3760654599833272e-64,0.053397038145197084,21.0
295,16.0,16,0.099607905279853,1.4411565509640892e-64,0.05286572873835037,16.0
296,17.0,17,0.053404258837537986,8.741056336054323e-65,0.05233970594843238,17.0
297,43.0,43,0.0958664779990021,5.301718666092324e-65,0.05181891717272583,43.0
298,21.0,21,0.05690152093257617,3.21565492015576e-65,0.05130331033191911,21.0
299,10.0,10,0.07324555738493499,1.9503933001302485e-65,0.0507928338648985,10.0
300,17.0,17,0.04321937973953876,1.1829733350271e-65,0.050287436723591865,17.0
301,13.0,13,0.06859180792764429,7.175095973164411e-66,0.049787068367863944,13.0
302,15.0,15,0.05830612650042968,4.351915694104869e-66,0.04929167876046215,15.0
303,9.0,9,0.07209646981726935,2.6395702969591894e-66,0.04880121836201296,9.0
304,15.0,15,0.052778459599241934,1.600980313572529e-66,0.04831563812606777,15.0
305,11.0,11,0.02413655819452943,9.710436457780846e-67,0.04783488949419837,11.0
306,9.0,9,0.018652976514920937,5.889677430835424e-67,0.04735892439114091,9.0
307,11.0,11,0.047083016474464584,3.572269937619218e-67,0.046887695219988486,11.0
308,10.0,10,0.07478739014868889,2.166691241935792e-67,0.04642115485743125,10.0
309,14.0,14,0.0525399591768603,1.314164668364901e-67,0.045959256649044204,14.0
310,11.0,11,0.04095508566138617,7.970811632743974e-68,0.04550195440462157,11.0
311,23.0,23,0.04672712475942601,4.834541638053336e-68,0.0450492023935578,23.0
312,16.0,16,0.06885401383997057,2.9322977291366854e-68,0.044600955340274535,16.0
313,15.0,15,0.04963174270458748,1.7785284761271306e-68,0.04415716841969286,15.0
314,17.0,17,0.0618392728643606,1.078732049943093e-68,0.04371779725275094,17.0
315,20.0,20,0.07488020121670035,6.542840619051457e-69,0.043282797901965896,20.0
316,13.0,13,0.025989843168442862,3.968433437067895e-69,0.04285212686704019,13.0
317,16.0,16,0.043244736640346546,2.4069765506104637e-69,0.042425741080511385,16.0
318,20.0,20,0.022115781927952525,1.4599050751546033e-69,0.04200359790344555,20.0
319,21.0,21,0.043696204172953425,8.854771883513433e-70,0.04158565512117316,21.0
320,30.0,30,0.06879930217822174,5.37069063211228e-70,0.04117187093906774,30.0
321,15.0,15,0.05361630390639403,3.257488532207521e-70,0.04076220397836621,15.0
322,9.0,9,0.03040436380732988,1.975766668446166e-70,0.04035661327203115,9.0
323,9.0,9,0.03974693575589457,1.1983630608508849e-70,0.039955058260653896,9.0
324,16.0,16,0.045352046105048,7.268439378731378e-71,0.039557498788398725,16.0
325,11.0,11,0.06184059041973652,4.408531331463226e-71,0.039163895098987066,11.0
326,13.0,13,0.04976083066920241,2.6739094168362048e-71,0.03877420783172201,13.0
327,16.0,16,0.032566749443794424,1.6218080426054863e-71,0.038388398017552054,16.0
328,17.0,17,0.07022996832350918,9.836763020087603e-72,0.038006427075174314,17.0
329,16.0,16,0.03660312106011677,5.96629836401057e-72,0.0376282568071762,16.0
330,18.0,18,0.04199439550195781,3.6187428827657366e-72,0.03725384939621581,18.0
331,10.0,10,0.017395544541423887,2.194878508014299e-72,0.036883167401239994,10.0
332,16.0,16,0.014706130133414819,1.3312611094549933e-72,0.0365161737537404,16.0
333,11.0,11,0.042714576954327496,8.074506789675094e-73,0.03615283175404641,11.0
334,8.0,8,0.05466091745319295,4.8974359299957726e-73,0.0357931050676553,8.0
335,15.0,15,0.06331390579006294,2.970445045520691e-73,0.03543695772159864,15.0
336,10.0,10,0.04837403378189013,1.8016659930997877e-73,0.035084354100845025,10.0
337,26.0,26,0.036606338144655914,1.0927656633766312e-73,0.03473525894473856,26.0
338,12.0,12,0.06363099858888009,6.627958787191416e-74,0.03438963734347271,12.0
339,11.0,11,0.04682603305670486,4.020060215743355e-74,0.034047454734599344,11.0
340,10.0,10,0.021989853569715452,2.4382897747393286e-74,0.033708676899572396,10.0
341,15.0,15,0.04833566665820106,1.4788975056432133e-74,0.03337326996032608,15.0
342,29.0,29,0.032047514267551,8.969966797451463e-75,0.03304120037588693,29.0
343,27.0,27,0.030267359527834208,5.440559879258653e-75,0.03271243493901982,27.0
344,12.0,12,0.011871281518685878,3.299866372772836e-75,0.03238694077290704,12.0
345,9.0,9,0.02190656369891568,2.001470128041443e-75,0.03206468532786077,9.0
346,18.0,18,0.03475731038772803,1.2139529971561053e-75,0.03174563637806794,18.0
347,23.0,23,0.06041655612461736,7.362997122252211e-76,0.03142976201836771,23.0
348,18.0,18,0.04158149478879085,4.465883502021855e-76,0.03111703066106086,18.0
349,29.0,29,0.018425095065045232,2.7086952666810816e-76,0.030807411032751076,29.0
350,17.0,17,0.029881300525346752,1.6429067270605638e-76,0.030500872171217483,17.0
351,10.0,10,0.04925705745897667,9.964733010103672e-77,0.0301973834223185,10.0
352,17.0,17,0.02909400882904153,6.0439160864784356e-77,0.029896914436926308,17.0
353,12.0,12,0.054504416731890985,3.665820411179563e-77,0.029599435167892,12.0
354,43.0,43,0.015623131000778777,2.2234324723807775e-77,0.029304915867040746,43.0
355,15.0,15,0.022442575888378686,1.3485799642996046e-77,0.029013327082197053,15.0
356,12.0,12,0.03352331079197645,8.179550954218788e-78,0.028724639654239423,12.0
357,16.0,16,0.01973885578822282,4.961148436415422e-78,0.028438824714184505,16.0
358,18.0,18,0.044186047730097336,3.0090886340713455e-78,0.028155853680300096,18.0
359,16.0,16,0.01062200208729995,1.8251045143570802e-78,0.027875698255247015,16.0
360,13.0,13,0.030748842536924646,1.1069818451375053e-78,0.027598330423249287,13.0
361,11.0,11,0.01925631940095133,6.714184288211594e-79,0.02732372244729256,11.0
362,13.0,13,0.049008950179847174,4.0723586257611754e-79,0.027051846866350416,13.0
363,11.0,11,0.00523585888438238,2.470010363869359e-79,0.026782676492638175,11.0
364,13.0,13,0.0332171409708501,1.4981370154947242e-79,0.02651618440889418,13.0
365,15.0,15,0.016278592176628352,9.086660323479307e-80,0.02625234396568796,15.0
366,17.0,17,0.049734633438421244,5.511338080584515e-80,0.025991128778755347,17.0
367,14.0,14,0.009620763130984485,3.3427955219162848e-80,0.02573251272635994,14.0
368,11.0,11,0.007573618274737318,2.027507973192321e-80,0.025476469946681016,11.0
369,36.0,36,0.030431242182432615,1.2297457485529627e-80,0.025222974835227212,36.0
370,13.0,13,0.04018422438448475,7.458785001486347e-81,0.024972002042276155,13.0
371,15.0,15,0.017993825803230543,4.52398178760621e-81,0.024723526470339388,15.0
372,18.0,18,0.024046585622472718,2.743933658164733e-81,0.02447752327165267,18.0
373,13.0,13,0.0347144711213769,1.664279891894355e-81,0.024233967845691113,13.0
374,27.0,27,0.029489832331749875,1.0094367807771534e-81,0.023992835836709175,27.0
375,26.0,26,0.028597735114707416,6.122543565829638e-82,0.023754103131304997,26.0
376,12.0,12,0.024885044763188046,3.713510388101989e-82,0.023517745856009107,12.0
377,19.0,19,0.023691487284616335,2.252357905545217e-82,0.023283740374897,19.0
378,38.0,38,0.044477739850823185,1.3661241263593057e-82,0.02305206328722557,38.0
379,15.0,15,0.029400242302307537,8.285961676100547e-83,0.02282269142509297,15.0
380,17.0,17,0.012993578870138031,5.025689801758863e-83,0.022595601851121864,17.0
381,29.0,29,0.03609518263130975,3.0482349509718567e-83,0.02237077185616559,29.0
382,16.0,16,0.04134917464123075,1.8488479557720672e-83,0.022148178957037315,16.0
383,17.0,17,0.018213529854874545,1.1213829703227856e-83,0.02192780089426161,17.0
384,11.0,11,0.03722043112554393,6.801531527803915e-84,0.02170961562984857,11.0
385,13.0,13,0.0122849926747486,4.125337404615185e-84,0.021493601345089923,13.0
386,13.0,13,0.01864227999895596,2.502143617558451e-84,0.02127973643837717,13.0
387,8.0,8,0.00918757051069781,1.5176268190534823e-84,0.021067999523041434,8.0
388,8.0,8,0.03157363613893702,9.20487195758094e-85,0.02085836942521472,8.0
389,18.0,18,0.02796152242513761,5.583037061001886e-85,0.020650825181712566,18.0
390,19.0,19,0.020716143257001475,3.386283151809556e-85,0.020445346037937653,19.0
391,19.0,19,0.03250810590009091,2.0538845540408258e-85,0.02024191144580439,19.0
392,11.0,11,0.026210122688273503,1.24574395353597e-85,0.020040501061684014,11.0
393,16.0,16,0.014049170505126156,7.555819019711961e-86,0.019841094744370288,16.0
394,13.0,13,0.013819523254401117,4.582835894695159e-86,0.019643672553065292,13.0
395,48.0,48,0.014859304059379514,2.779630478564191e-86,0.01944821474538539,48.0
396,16.0,16,0.026309983973635015,1.6859311079208818e-86,0.01925470177538692,16.0
397,13.0,13,0.020575099835562893,1.0225689071173033e-86,0.019063114291611637,13.0
398,14.0,14,0.024790381258712788,6.202193938354846e-87,0.018873433135151486,14.0
399,21.0,21,0.014268310134582848,3.761820781096061e-87,0.018685639337732773,21.0
400,37.0,37,0.0390198109272609,2.2816596400788878e-87,0.018499714119819242,37.0
401,12.0,12,0.02404606542161075,1.3838965267367376e-87,0.01831563888873418,12.0
402,26.0,26,0.019865799480133308,8.393756733356555e-88,0.018133395236801075,26.0
403,17.0,17,0.012849508895317283,5.09107080895011e-88,0.01795296493950285,17.0
404,15.0,15,0.00252919604154403,3.0878905363962403e-88,0.01777432995365944,15.0
405,11.0,11,0.018014885895840316,1.8729002841608093e-88,0.017597472415623393,11.0
406,10.0,10,0.02742357728915234,1.1359714449280343e-88,0.017422374639493515,10.0
407,17.0,17,0.018655458130375047,6.89001509906914e-89,0.017249019115346265,17.0
408,14.0,14,0.0268123979724519,4.179005403468411e-89,0.017077388507484793,14.0
409,18.0,18,0.016369558792184376,2.534694904308355e-89,0.01690746565270528,18.0
410,10.0,10,0.006264678257964213,1.5373701724803968e-89,0.016739233558580632,10.0
411,13.0,13,0.016914786467367743,9.324621449370601e-90,0.016572675401761255,13.0
412,13.0,13,0.0070868512693551666,5.655668799257323e-90,0.016407774526292645,13.0
413,11.0,11,0.008266758565338357,3.4303365279297016e-90,0.01624451444194987,11.0
414,25.0,25,0.0178202442962573,2.080604277321546e-90,0.016082878822588433,25.0
415,13.0,13,0.012389652011027631,1.2619502849247644e-90,0.015922851504511698,13.0
416,27.0,27,0.017806403683319864,7.65411538839963e-91,0.015764416484854486,27.0
417,18.0,18,0.02765095895218053,4.642455656042647e-91,0.01560755791998283,18.0
418,18.0,18,0.016567470195891002,2.815791691746193e-91,0.015452260123909515,18.0
419,20.0,20,0.026882313499490537,1.7078639924081707e-91,0.015298507566725518,20.0
420,12.0,12,0.02885678348253774,1.0358718740147797e-91,0.01514628487304698,12.0
421,19.0,19,0.01887808900529917,6.282880511239462e-92,0.014995576820477703,19.0
422,9.0,9,0.01713779079050259,3.8107596613777184e-92,0.014846368338086832,9.0
423,9.0,9,0.013718911777803322,2.3113425714217192e-92,0.014698644504901784,9.0
424,26.0,26,0.012949852611248494,1.4019001346663099e-92,0.014552390548416123,26.0
425,13.0,13,0.0036098521971531135,8.502954135303866e-93,0.01440759184311235,13.0
426,10.0,10,0.017841508715767247,5.1573023811921184e-93,0.014264233908999256,10.0
427,14.0,14,0.015669242318401617,3.1280620156019908e-93,0.014122302410163962,14.0
428,14.0,14,0.02488469139995708,1.8972655179451053e-93,0.013981783153338296,14.0
429,15.0,15,0.009668630831148373,1.1507497062492758e-93,0.013842662086479501,15.0
430,12.0,12,0.015675983332134588,6.979649784954924e-94,0.013704925297364945,12.0
431,16.0,16,0.015086015871254783,4.23337158863185e-94,0.013568559012200934,16.0
432,14.0,14,0.014749659523806543,2.567669662461595e-94,0.013433549594245302,14.0
433,10.0,10,0.014486156537489187,1.5573703742969461e-94,0.013299883542443767,10.0
434,10.0,10,0.006532661473219565,9.445928805392374e-95,0.013167547490079751,10.0
435,13.0,13,0.019959366463578054,5.729245429933205e-95,0.013036528203437736,13.0
436,14.0,14,0.018941964595451537,3.474963010272977e-95,0.012906812580479862,14.0
437,9.0,9,0.012704498353183838,2.107671607097867e-95,0.01277838764953576,9.0
438,9.0,9,0.013516608481665242,1.2783674503106556e-95,0.012651240568005305,9.0
439,16.0,16,0.021708631413250315,7.753690529920792e-96,0.012525358621074385,16.0
440,16.0,16,0.01109795459657017,4.702851032320456e-96,0.012400729220443406,16.0
441,21.0,21,0.010742277755919242,2.852423339163565e-96,0.012277339903068436,21.0
442,25.0,25,0.012185778255276844,1.73008220968259e-96,0.012155178329914935,25.0
443,30.0,30,0.0213728171866596,1.0493479039958717e-96,0.012034232284723775,30.0
444,17.0,17,0.02133241927781655,6.364616764786853e-97,0.011914489672789647,17.0
445,13.0,13,0.010682048984018783,3.860335205164256e-97,0.011795938519751562,13.0
446,40.0,40,0.00779499579876411,2.3414116587001806e-97,0.011678566970395442,40.0
447,13.0,13,0.016513338774136896,1.4201379580102718e-97,0.011562363287468536,13.0
448,24.0,24,0.010255619440113422,8.613572125549222e-98,0.01144731585050571,24.0
449,12.0,12,0.01196671941861105,5.22439558379172e-98,0.011333413154667387,12.0
450,17.0,17,0.012819640198988565,3.1687561000369604e-98,0.011220643809589084,17.0
451,12.0,12,0.01216998587167393,1.921947727823849e-98,0.011108996538242306,12.0
452,16.0,16,0.01842765304084274,1.165720223290196e-98,0.010998460175806881,16.0
453,16.0,16,0.005524497659306637,7.070450560725609e-99,0.01088902366855444,16.0
454,29.0,29,0.005842586975726763,4.288445043062463e-99,0.010780676072743084,29.0
455,9.0,9,0.022386499569154603,2.601073401110048e-99,0.010673406553522925,9.0
456,27.0,27,0.015387696343798276,1.5776307659362607e-99,0.010567204383852655,27.0
457,11.0,11,0.00833360521552221,9.568814292462674e-100,0.010462058943426795,11.0
458,14.0,14,0.011915321891113361,5.803779245475061e-100,0.010357959717613696,14.0
459,14.0,14,0.016823976783284192,3.5201700545844787e-100,0.010254896296404022,14.0
460,13.0,13,0.011866867129031494,2.1350910655077805e-100,0.010152858373369763,13.0
461,18.0,18,0.009912686461062328,1.2949981925089835e-100,0.010051835744633576,18.0
462,14.0,14,0.009407507677058582,7.854561080291416e-101,0.01,14.0
463,39.0,39,0.010034987669233893,4.764032113782328e-101,0.01,39.0
464,10.0,10,0.015239774602742156,2.889531540864567e-101,0.01,10.0
465,17.0,17,0.010107526320277227,1.7525894717410477e-101,0.01,17.0
466,10.0,10,0.015046926845432225,1.0629992485005135e-101,0.01,10.0
467,10.0,10,0.013041437596314652,6.4474163546704995e-102,0.01,10.0
468,29.0,29,0.00872624121685691,3.910555695040321e-102,0.01,29.0
469,27.0,27,0.009848123464622037,2.371871925555801e-102,0.01,27.0
470,39.0,39,0.006357059396203179,1.4386130437612344e-102,0.01,39.0
471,16.0,16,0.013703275882007203,8.72562918503701e-103,0.01,16.0
472,9.0,9,0.013949867203695293,5.292361626008305e-103,0.01,9.0
473,11.0,11,0.01458136330835358,3.209979588460643e-103,0.01,11.0
474,11.0,11,0.0012350535467092112,1.9469510374531212e-103,0.01,11.0
475,10.0,10,0.01001567492232676,1.1808854971746377e-103,0.01,10.0
476,17.0,17,0.01618097296751638,7.162432596464141e-104,0.01,17.0
477,11.0,11,0.013755056785653657,4.344234967880666e-104,0.01,11.0
478,9.0,9,0.015206020911592757,2.634911701015351e-104,0.01,9.0
479,51.0,51,0.013603782861741992,1.598154732301378e-104,0.01,51.0
480,13.0,13,0.017769790416650246,9.693298441056218e-105,0.01,13.0
481,20.0,20,0.005835746700920338,5.8792826982452694e-105,0.01,20.0
482,13.0,13,0.011023440255803232,3.565965213603775e-105,0.01,13.0
483,10.0,10,0.012898218171265219,2.1628672335193993e-105,0.01,10.0
484,19.0,19,0.004121939142263101,1.3118452900173596e-105,0.01,19.0
485,14.0,14,0.007995373700086305,7.9567438919514e-106,0.01,14.0
486,9.0,9,0.019075424944846722,4.826009121949749e-106,0.01,9.0
487,12.0,12,0.017489439816001963,2.927122496515368e-106,0.01,12.0
488,13.0,13,0.019011739273401728,1.7753895388711568e-106,0.01,13.0
489,11.0,11,0.015070224660381373,1.0768281882584307e-106,0.01,11.0
490,10.0,10,0.012098342451596005,6.531293114215458e-107,0.01,10.0
491,17.0,17,0.0022938424240959007,3.961429521341682e-107,0.01,17.0
492,13.0,13,0.011955075626315799,2.402728460984472e-107,0.01,13.0
493,16.0,16,0.006027788834127792,1.4573284785512322e-107,0.01,16.0
494,8.0,8,0.00859610665370341,8.839144035136872e-108,0.01,8.0
495,20.0,20,0.020317607819262635,5.361211862926555e-108,0.01,20.0
496,11.0,11,0.01596444705257428,3.2517393680800402e-108,0.01,11.0
497,14.0,14,0.0110256480202091,1.9722796241351285e-108,0.01,14.0
498,22.0,22,0.015438812190855933,1.1962480615644643e-108,0.01,22.0
499,13.0,13,0.010366507379172583,7.255611259606534e-109,0.01,13.0
500,13.0,13,0.008120259463691708,4.400750683907562e-109,0.01,13.0
