Episode,Total Rewards,Experience,Priority,Convergence Speed,Exploration Rate,Decay Rate
254,5472.0,5472,230.4023519168906,16,0.011000000000000003,0.003937007874015748
255,5513.0,5513,231.34944621004072,40,0.011000000000000003,0.00392156862745098
256,5528.0,5528,232.3891704066652,14,0.011000000000000003,0.00390625
257,5546.0,5546,233.01571139018682,17,0.011000000000000003,0.0038910505836575876
258,5578.0,5578,233.98872749824088,31,0.011000000000000003,0.003875968992248062
259,5592.0,5592,234.57366235778136,13,0.011000000000000003,0.003861003861003861
260,5611.0,5611,235.12345024786637,18,0.011000000000000003,0.0038461538461538464
261,5625.0,5625,235.9220297290842,13,0.011000000000000003,0.0038314176245210726
262,5651.0,5651,237.61127268388427,25,0.011000000000000003,0.003816793893129771
263,5683.0,5683,237.9596732697651,31,0.011000000000000003,0.0038022813688212928
264,5732.0,5732,238.58144604635234,48,0.011000000000000003,0.003787878787878788
265,5770.0,5770,238.68037555527903,37,0.011000000000000003,0.0037735849056603774
266,5794.0,5794,239.3560105408627,23,0.011000000000000003,0.0037593984962406013
267,5809.0,5809,240.7897197355582,14,0.011000000000000003,0.003745318352059925
268,5837.0,5837,242.07943947367747,27,0.011000000000000003,0.0037313432835820895
269,5849.0,5849,243.52614401697974,11,0.011000000000000003,0.0037174721189591076
270,5885.0,5885,244.88197327300088,35,0.011000000000000003,0.003703703703703704
271,5914.0,5914,246.00753344532853,28,0.011000000000000003,0.0036900369003690036
272,5924.0,5924,247.0541188743578,9,0.011000000000000003,0.003676470588235294
273,5945.0,5945,248.03630169014605,20,0.011000000000000003,0.003663003663003663
274,5955.0,5955,248.78170250856567,9,0.011000000000000003,0.0036496350364963502
275,5987.0,5987,249.850827074793,31,0.011000000000000003,0.0036363636363636364
276,6018.0,6018,250.369791628135,30,0.011000000000000003,0.0036231884057971015
277,6032.0,6032,251.32172158009817,13,0.011000000000000003,0.0036101083032490976
278,6048.0,6048,252.11947804038633,15,0.011000000000000003,0.0035971223021582736
279,6063.0,6063,252.5890102074111,14,0.011000000000000003,0.0035842293906810036
280,6086.0,6086,253.04068712155436,22,0.011000000000000003,0.0035714285714285713
281,6109.0,6109,253.9263174074946,22,0.011000000000000003,0.0035587188612099642
282,6127.0,6127,254.34713125310972,17,0.011000000000000003,0.0035460992907801418
283,6153.0,6153,254.47772707985038,25,0.011000000000000003,0.0035335689045936395
284,6175.0,6175,254.9843119789011,21,0.011000000000000003,0.0035211267605633804
285,6194.0,6194,255.3949195550072,18,0.011000000000000003,0.0035087719298245615
286,6207.0,6207,256.5574920824434,12,0.011000000000000003,0.0034965034965034965
287,6228.0,6228,257.83767952683286,20,0.011000000000000003,0.003484320557491289
288,6243.0,6243,258.80252600047334,14,0.011000000000000003,0.003472222222222222
289,6279.0,6279,259.46906320563954,35,0.011000000000000003,0.0034602076124567475
290,6300.0,6300,260.78148636183005,20,0.011000000000000003,0.0034482758620689655
291,6320.0,6320,261.22873616710143,19,0.011000000000000003,0.003436426116838488
292,6336.0,6336,262.4992645183121,15,0.011000000000000003,0.003424657534246575
293,6358.0,6358,262.7181499698733,21,0.011000000000000003,0.0034129692832764505
294,6368.0,6368,263.0561407614686,9,0.011000000000000003,0.003401360544217687
295,6398.0,6398,264.0467693211258,29,0.011000000000000003,0.003389830508474576
296,6411.0,6411,264.39313730449385,12,0.011000000000000003,0.0033783783783783786
297,6469.0,6469,265.3019837089562,57,0.011000000000000003,0.003367003367003367
298,6483.0,6483,266.0961304840156,13,0.011000000000000003,0.003355704697986577
299,6512.0,6512,267.2650770978927,28,0.011000000000000003,0.0033444816053511705
300,6521.0,6521,267.88511219163894,8,0.011000000000000003,0.0033333333333333335
301,6539.0,6539,269.26239376129814,17,0.011000000000000003,0.0033222591362126247
302,6577.0,6577,269.52948046175163,37,0.011000000000000003,0.0033112582781456954
303,6595.0,6595,270.36880168368396,17,0.011000000000000003,0.0033003300330033004
304,6609.0,6609,271.7750013406867,13,0.011000000000000003,0.003289473684210526
305,6624.0,6624,272.73039535914023,14,0.011000000000000003,0.003278688524590164
306,6645.0,6645,273.869131379116,20,0.011000000000000003,0.0032679738562091504
307,6666.0,6666,274.9880211901579,20,0.011000000000000003,0.003257328990228013
308,6718.0,6718,275.50994521573745,51,0.011000000000000003,0.003246753246753247
309,6728.0,6728,276.0592367629303,9,0.011000000000000003,0.003236245954692557
310,6747.0,6747,276.78032875939516,18,0.011000000000000003,0.0032258064516129032
311,6757.0,6757,277.33423402059583,9,0.011000000000000003,0.003215434083601286
312,6769.0,6769,279.0670794959324,11,0.011000000000000003,0.003205128205128205
313,6788.0,6788,279.54759187667236,18,0.011000000000000003,0.003194888178913738
314,6801.0,6801,280.2294503108771,12,0.011000000000000003,0.0031847133757961785
315,6819.0,6819,281.3862159540446,17,0.011000000000000003,0.0031746031746031746
316,6835.0,6835,282.68744283913276,15,0.011000000000000003,0.0031645569620253164
317,6885.0,6885,283.699727013513,49,0.011000000000000003,0.0031545741324921135
318,6907.0,6907,284.7757276861101,21,0.011000000000000003,0.0031446540880503146
319,6927.0,6927,285.79899704063035,19,0.011000000000000003,0.003134796238244514
320,6950.0,6950,286.230939531338,22,0.011000000000000003,0.003125
321,6959.0,6959,287.3274136642851,8,0.011000000000000003,0.003115264797507788
322,6992.0,6992,288.26374947282306,32,0.011000000000000003,0.003105590062111801
323,7016.0,7016,288.99215315571325,23,0.011000000000000003,0.0030959752321981426
324,7053.0,7053,290.1222514160702,36,0.011000000000000003,0.0030864197530864196
325,7100.0,7100,291.1651427254001,46,0.011000000000000003,0.003076923076923077
326,7124.0,7124,292.48952823333354,23,0.011000000000000003,0.003067484662576687
327,7138.0,7138,293.0461212622338,13,0.011000000000000003,0.0030581039755351682
328,7166.0,7166,294.3416119749786,27,0.011000000000000003,0.003048780487804878
329,7174.0,7174,295.02106562454344,7,0.011000000000000003,0.00303951367781155
330,7197.0,7197,295.24893170016435,22,0.011000000000000003,0.0030303030303030303
331,7224.0,7224,296.4152210368961,26,0.011000000000000003,0.0030211480362537764
332,7280.0,7280,297.8176604162166,55,0.011000000000000003,0.0030120481927710845
333,7305.0,7305,299.3063598890305,24,0.011000000000000003,0.003003003003003003
334,7345.0,7345,300.72457079038503,39,0.011000000000000003,0.0029940119760479044
335,7362.0,7362,301.52492909804613,16,0.011000000000000003,0.0029850746268656717
336,7377.0,7377,302.5159781373559,14,0.011000000000000003,0.002976190476190476
337,7399.0,7399,303.0431782359637,21,0.011000000000000003,0.002967359050445104
338,7409.0,7409,303.94347074271434,9,0.011000000000000003,0.0029585798816568047
339,7439.0,7439,304.8823976370088,29,0.011000000000000003,0.0029498525073746312
340,7478.0,7478,306.1612613405341,38,0.011000000000000003,0.0029411764705882353
341,7487.0,7487,306.97346875647116,8,0.011000000000000003,0.002932551319648094
342,7500.0,7500,308.4859254660774,12,0.011000000000000003,0.0029239766081871343
343,7524.0,7524,309.32632320546463,23,0.011000000000000003,0.0029154518950437317
344,7541.0,7541,310.3092710495972,16,0.011000000000000003,0.0029069767441860465
345,7553.0,7553,311.33227396726403,11,0.011000000000000003,0.002898550724637681
346,7564.0,7564,311.9652609411329,10,0.011000000000000003,0.002890173410404624
347,7576.0,7576,312.14197350024546,11,0.011000000000000003,0.002881844380403458
348,7589.0,7589,313.51605446634534,12,0.011000000000000003,0.0028735632183908046
349,7601.0,7601,314.8050285392629,11,0.011000000000000003,0.0028653295128939827
350,7620.0,7620,316.0775001414251,18,0.011000000000000003,0.002857142857142857
351,7643.0,7643,317.3630259054801,22,0.011000000000000003,0.002849002849002849
352,7659.0,7659,318.27492919473514,15,0.011000000000000003,0.002840909090909091
353,7670.0,7670,319.2901755761862,10,0.011000000000000003,0.0028328611898017
354,7689.0,7689,319.7581677997397,18,0.011000000000000003,0.002824858757062147
355,7749.0,7749,320.45690010753043,59,0.011000000000000003,0.0028169014084507044
356,7771.0,7771,320.709775504805,21,0.011000000000000003,0.0028089887640449437
357,7792.0,7792,322.0482708609335,20,0.011000000000000003,0.0028011204481792717
358,7822.0,7822,323.233379243071,29,0.011000000000000003,0.002793296089385475
359,7832.0,7832,323.9333911339782,9,0.011000000000000003,0.002785515320334262
360,7855.0,7855,324.65784088355497,22,0.011000000000000003,0.002777777777777778
361,7897.0,7897,325.69942963317135,41,0.011000000000000003,0.002770083102493075
362,7910.0,7910,326.55320261549207,12,0.011000000000000003,0.0027624309392265192
363,7925.0,7925,327.45141575557096,14,0.011000000000000003,0.0027548209366391185
364,7942.0,7942,328.1586348256256,16,0.011000000000000003,0.0027472527472527475
365,7963.0,7963,329.0646195738569,20,0.011000000000000003,0.0027397260273972603
366,7984.0,7984,329.25682348741714,20,0.011000000000000003,0.00273224043715847
367,8000.0,8000,330.1012081123112,15,0.011000000000000003,0.0027247956403269754
368,8020.0,8020,331.42487169709506,19,0.011000000000000003,0.002717391304347826
369,8031.0,8031,332.5106097233314,10,0.011000000000000003,0.0027100271002710027
370,8052.0,8052,333.90010280625637,20,0.011000000000000003,0.002702702702702703
371,8067.0,8067,335.0334932148976,14,0.011000000000000003,0.0026954177897574125
372,8086.0,8086,336.24185951646126,18,0.011000000000000003,0.002688172043010753
373,8130.0,8130,337.08639456591305,43,0.011000000000000003,0.002680965147453083
374,8163.0,8163,338.57580633937215,32,0.011000000000000003,0.00267379679144385
375,8184.0,8184,339.5465184150749,20,0.011000000000000003,0.0026666666666666666
376,8203.0,8203,340.95692638831946,18,0.011000000000000003,0.0026595744680851063
377,8255.0,8255,342.46255407340135,51,0.011000000000000003,0.002652519893899204
378,8298.0,8298,343.63685821031805,42,0.011000000000000003,0.0026455026455026454
379,8322.0,8322,344.9823512059822,23,0.011000000000000003,0.002638522427440633
380,8342.0,8342,346.14244343923536,19,0.011000000000000003,0.002631578947368421
381,8362.0,8362,347.25079604032317,19,0.011000000000000003,0.0026246719160104987
382,8377.0,8377,348.06172274211906,14,0.011000000000000003,0.002617801047120419
383,8405.0,8405,349.4419162352069,27,0.011000000000000003,0.0026109660574412533
384,8418.0,8418,350.08529473032445,12,0.011000000000000003,0.0026041666666666665
385,8429.0,8429,351.1696513940831,10,0.011000000000000003,0.0025974025974025974
386,8450.0,8450,351.95769462568603,20,0.011000000000000003,0.0025906735751295338
387,8467.0,8467,352.8512061841783,16,0.011000000000000003,0.002583979328165375
388,8503.0,8503,353.6745038239283,35,0.011000000000000003,0.002577319587628866
389,8532.0,8532,354.7492735132925,28,0.011000000000000003,0.002570694087403599
390,8543.0,8543,355.1213161375858,10,0.011000000000000003,0.002564102564102564
391,8556.0,8556,355.2720811240872,12,0.011000000000000003,0.0025575447570332483
392,8571.0,8571,355.7822566621924,14,0.011000000000000003,0.002551020408163265
393,8590.0,8590,356.83780453702235,18,0.011000000000000003,0.002544529262086514
394,8613.0,8613,357.7660535374667,22,0.011000000000000003,0.0025380710659898475
395,8652.0,8652,358.62775327860226,38,0.011000000000000003,0.002531645569620253
396,8710.0,8710,359.71538093385516,57,0.011000000000000003,0.0025252525252525255
397,8737.0,8737,360.2080394255044,26,0.011000000000000003,0.0025188916876574307
398,8757.0,8757,361.12736708492014,19,0.011000000000000003,0.002512562814070352
399,8774.0,8774,362.80501686959593,16,0.011000000000000003,0.002506265664160401
400,8791.0,8791,363.56817150022016,16,0.011000000000000003,0.0025
401,8822.0,8822,363.84691745611576,30,0.011000000000000003,0.0024937655860349127
402,8844.0,8844,364.64595160643285,21,0.011000000000000003,0.0024875621890547263
403,8867.0,8867,365.32900090767777,22,0.011000000000000003,0.0024813895781637717
404,8879.0,8879,367.0709798239936,11,0.011000000000000003,0.0024752475247524753
405,8891.0,8891,368.4423718564894,11,0.011000000000000003,0.0024691358024691358
406,8907.0,8907,369.72816371291174,15,0.011000000000000003,0.0024630541871921183
407,8926.0,8926,370.5576744502955,18,0.011000000000000003,0.002457002457002457
408,8941.0,8941,372.0094402689444,14,0.011000000000000003,0.0024509803921568627
409,8962.0,8962,372.79852601712537,20,0.011000000000000003,0.0024449877750611247
410,8978.0,8978,373.4777291294143,15,0.011000000000000003,0.0024390243902439024
411,8993.0,8993,374.8896479597331,14,0.011000000000000003,0.0024330900243309003
412,9006.0,9006,376.1465810298577,12,0.011000000000000003,0.0024271844660194173
413,9015.0,9015,377.1381879692771,8,0.011000000000000003,0.002421307506053269
414,9036.0,9036,378.91867072070994,20,0.011000000000000003,0.0024154589371980675
415,9052.0,9052,379.88373113487097,15,0.011000000000000003,0.0024096385542168677
416,9069.0,9069,381.25005428844406,16,0.011000000000000003,0.002403846153846154
417,9081.0,9081,382.2068943648735,11,0.011000000000000003,0.002398081534772182
418,9092.0,9092,383.1602826337369,10,0.011000000000000003,0.0023923444976076554
419,9116.0,9116,384.3714384885965,23,0.011000000000000003,0.002386634844868735
420,9131.0,9131,385.4113656344391,14,0.011000000000000003,0.002380952380952381
421,9208.0,9208,386.52110356076787,76,0.011000000000000003,0.0023752969121140144
422,9234.0,9234,387.1183178818802,25,0.011000000000000003,0.002369668246445498
423,9283.0,9283,387.94826532872685,48,0.011000000000000003,0.002364066193853428
424,9294.0,9294,389.09018237571854,10,0.011000000000000003,0.0023584905660377358
425,9317.0,9317,390.40045453630285,22,0.011000000000000003,0.002352941176470588
426,9334.0,9334,391.5828458828168,16,0.011000000000000003,0.002347417840375587
427,9380.0,9380,392.03048069968617,45,0.011000000000000003,0.00234192037470726
428,9394.0,9394,393.02394910037856,13,0.011000000000000003,0.002336448598130841
429,9421.0,9421,393.29922197035773,26,0.011000000000000003,0.002331002331002331
430,9431.0,9431,393.7969592912255,9,0.011000000000000003,0.002325581395348837
431,9445.0,9445,394.9315672363241,13,0.011000000000000003,0.002320185614849188
432,9464.0,9464,395.2155530726778,18,0.011000000000000003,0.0023148148148148147
433,9485.0,9485,396.91945997389405,20,0.011000000000000003,0.0023094688221709007
434,9496.0,9496,397.87685304694367,10,0.011000000000000003,0.002304147465437788
435,9548.0,9548,398.8289733112684,51,0.011000000000000003,0.0022988505747126436
436,9579.0,9579,400.4674428708021,30,0.011000000000000003,0.0022935779816513763
437,9604.0,9604,401.66961873368615,24,0.011000000000000003,0.002288329519450801
438,9625.0,9625,403.2152425291657,20,0.011000000000000003,0.00228310502283105
439,9655.0,9655,404.3597441273815,29,0.011000000000000003,0.002277904328018223
440,9666.0,9666,405.3986468289132,10,0.011000000000000003,0.0022727272727272726
441,9686.0,9686,406.2483969671132,19,0.011000000000000003,0.0022675736961451248
442,9715.0,9715,407.7804087105666,28,0.011000000000000003,0.0022624434389140274
443,9732.0,9732,408.2376067456192,16,0.011000000000000003,0.002257336343115124
444,9749.0,9749,408.390900712582,16,0.011000000000000003,0.0022522522522522522
445,9766.0,9766,410.18151308062056,16,0.011000000000000003,0.0022471910112359553
446,9785.0,9785,411.01488999429404,18,0.011000000000000003,0.002242152466367713
447,9804.0,9804,412.8210694396084,18,0.011000000000000003,0.0022371364653243847
448,9819.0,9819,412.9107195277015,14,0.011000000000000003,0.002232142857142857
449,9836.0,9836,413.5947350490687,16,0.011000000000000003,0.0022271714922048997
450,9855.0,9855,415.00621616138926,18,0.011000000000000003,0.0022222222222222222
451,9889.0,9889,416.559277882687,33,0.011000000000000003,0.0022172949002217295
452,9914.0,9914,417.1676274746335,24,0.011000000000000003,0.0022123893805309734
453,9929.0,9929,417.3864011566708,14,0.011000000000000003,0.002207505518763797
454,9943.0,9943,418.1583142705015,13,0.011000000000000003,0.0022026431718061676
455,9958.0,9958,419.15408848431144,14,0.011000000000000003,0.002197802197802198
456,9978.0,9978,419.9438592358865,19,0.011000000000000003,0.0021929824561403508
457,9990.0,9990,420.93910717575056,11,0.011000000000000003,0.002188183807439825
458,10001.0,10001,422.2038494059749,10,0.011000000000000003,0.002183406113537118
459,10011.0,10011,423.0354402645116,9,0.011000000000000003,0.002178649237472767
460,10027.0,10027,424.34007078036655,15,0.011000000000000003,0.002173913043478261
461,10044.0,10044,425.5592745363419,16,0.011000000000000003,0.0021691973969631237
462,10061.0,10061,426.589652306202,16,0.011000000000000003,0.0021645021645021645
463,10096.0,10096,426.9699623530394,34,0.011000000000000003,0.0021598272138228943
464,10111.0,10111,428.4198107014819,14,0.011000000000000003,0.0021551724137931034
465,10125.0,10125,429.79798343208233,13,0.011000000000000003,0.002150537634408602
466,10141.0,10141,431.14046940129464,15,0.011000000000000003,0.002145922746781116
467,10212.0,10212,432.07589078735685,70,0.011000000000000003,0.0021413276231263384
468,10239.0,10239,432.98010958519166,26,0.011000000000000003,0.002136752136752137
469,10259.0,10259,433.8232320161061,19,0.011000000000000003,0.0021321961620469083
470,10302.0,10302,435.0892481357762,42,0.011000000000000003,0.002127659574468085
471,10321.0,10321,435.5678725018352,18,0.011000000000000003,0.0021231422505307855
472,10344.0,10344,436.7438748698116,22,0.011000000000000003,0.00211864406779661
473,10355.0,10355,437.4972635589074,10,0.011000000000000003,0.0021141649048625794
474,10371.0,10371,438.6569472159561,15,0.011000000000000003,0.002109704641350211
475,10383.0,10383,439.81609092342705,11,0.011000000000000003,0.002105263157894737
476,10410.0,10410,441.18362580713415,26,0.011000000000000003,0.0021008403361344537
477,10438.0,10438,442.15500465409934,27,0.011000000000000003,0.0020964360587002098
478,10464.0,10464,442.4217374285433,25,0.011000000000000003,0.0020920502092050207
479,10487.0,10487,443.13026427262855,22,0.011000000000000003,0.0020876826722338203
480,10500.0,10500,443.3747239837082,12,0.011000000000000003,0.0020833333333333333
481,10523.0,10523,444.8866358051427,22,0.011000000000000003,0.002079002079002079
482,10570.0,10570,446.2799741700292,46,0.011000000000000003,0.002074688796680498
483,10590.0,10590,446.76229049227965,19,0.011000000000000003,0.002070393374741201
484,10622.0,10622,448.0960194640161,31,0.011000000000000003,0.002066115702479339
485,10638.0,10638,449.60446840320327,15,0.011000000000000003,0.002061855670103093
486,10665.0,10665,450.56454744203853,26,0.011000000000000003,0.00205761316872428
487,10678.0,10678,451.9155898698408,12,0.011000000000000003,0.002053388090349076
488,10692.0,10692,453.3518020397435,13,0.011000000000000003,0.0020491803278688526
489,10738.0,10738,454.7000809447145,45,0.011000000000000003,0.002044989775051125
490,10751.0,10751,456.11699531107814,12,0.011000000000000003,0.0020408163265306124
491,10766.0,10766,457.02408675191697,14,0.011000000000000003,0.002036659877800407
492,10784.0,10784,458.19745598218793,17,0.011000000000000003,0.0020325203252032522
493,10797.0,10797,459.54445903366843,12,0.011000000000000003,0.002028397565922921
494,10809.0,10809,460.7518933610363,11,0.011000000000000003,0.0020242914979757085
495,10819.0,10819,461.72185312253396,9,0.011000000000000003,0.00202020202020202
496,10839.0,10839,462.2799294993641,19,0.011000000000000003,0.0020161290322580645
497,10865.0,10865,463.9292748705636,25,0.011000000000000003,0.002012072434607646
498,10878.0,10878,464.94571457632003,12,0.011000000000000003,0.002008032128514056
499,10899.0,10899,465.90954212356405,20,0.011000000000000003,0.002004008016032064
500,10925.0,10925,466.86873958313566,25,0.011000000000000003,0.002
